Order_ID,Order_Date,Region,City,Category,Sales_Channel,Sales_Rep,Payment_Method,Customer_Segment,Units_Sold,Unit_Price,Discount_Pct,Shipping_Cost,Customer_Age,Customer_Rating,Return_Flag,Revenue,Profit,Month,Month_Name,Quarter,Week,Day_of_Week
ORD-11438,2023-06-24,West,Ahmedabad,Clothing,In-Store,Grace,Net Banking,Retail,12,453.63,5,81.94,32,3.7,0,5171.38,1456.1,6,Jun,Q2,25,Saturday
ORD-11439,2023-03-22,South,Chennai,Sports,In-Store,Carol,Net Banking,SME,4,172.29,0,108.5,19,4.7,0,689.16,139.8,3,Mar,Q1,12,Wednesday
ORD-11440,2023-01-02,North,Delhi,Clothing,Online,Henry,Credit Card,Retail,41,454.43,0,119.45,20,4.2,0,18631.63,6421.88,1,Jan,Q1,1,Monday
ORD-11441,2023-03-15,East,Bhubaneswar,Sports,Online,Eva,Credit Card,SME,5,151.99,0,126.19,22,2.5,0,759.95,34.62,3,Mar,Q1,11,Wednesday
ORD-11442,2023-11-11,South,Chennai,Clothing,Online,Henry,EMI,Retail,47,126.34,10,132.6,68,3.3,0,5344.18,482.49,11,Nov,Q4,45,Saturday
ORD-11443,2023-03-13,South,Hyderabad,Sports,Wholesale,David,Credit Card,Retail,10,234.94,20,51.06,26,4.3,0,1879.52,432.16,3,Mar,Q1,11,Monday
ORD-11444,2023-10-12,North,Lucknow,Clothing,In-Store,Alice,Net Banking,SME,35,329.89,10,161.03,18,4.1,0,10391.54,3074.47,10,Oct,Q4,41,Thursday
ORD-11445,2023-06-22,North,Delhi,Electronics,Wholesale,Grace,UPI,SME,24,308.0,5,71.91,62,4.3,0,7022.4,2571.92,6,Jun,Q2,25,Thursday
ORD-11446,2023-01-11,North,Chandigarh,Electronics,In-Store,Bob,EMI,Retail,17,186.32,0,15.32,63,5.0,0,3167.44,1106.5,1,Jan,Q1,2,Wednesday
ORD-11447,2023-04-02,West,Ahmedabad,Clothing,Online,Eva,EMI,Retail,22,21.47,0,57.18,55,4.5,0,472.34,20.49,4,Apr,Q2,13,Sunday
ORD-11448,2023-02-12,South,Chennai,Food,Online,Carol,UPI,Corporate,25,356.95,0,168.09,48,2.9,0,8923.75,1754.37,2,Feb,Q1,6,Sunday
ORD-11449,2023-11-26,East,Bhubaneswar,Food,Wholesale,Frank,Credit Card,SME,30,446.54,0,146.74,51,4.9,0,13396.2,2530.58,11,Nov,Q4,47,Sunday
ORD-11450,2023-07-13,East,Patna,Electronics,Wholesale,Henry,UPI,Retail,45,226.84,0,143.67,64,3.7,0,10207.8,3808.39,7,Jul,Q3,28,Thursday
ORD-11451,2023-07-02,West,Ahmedabad,Clothing,In-Store,Henry,EMI,Retail,23,41.99,0,54.57,45,3.9,0,965.77,298.78,7,Jul,Q3,26,Sunday
ORD-11452,2023-10-20,East,Bhubaneswar,Sports,In-Store,Eva,UPI,Corporate,14,398.51,5,133.74,18,3.3,0,5300.18,1853.03,10,Oct,Q4,42,Friday
ORD-11453,2023-07-18,East,Kolkata,Food,In-Store,Alice,UPI,SME,2,18.91,10,180.34,57,3.2,0,34.04,-172.24,7,Jul,Q3,29,Tuesday
ORD-11454,2023-06-26,East,Bhubaneswar,Clothing,In-Store,Frank,Cash,Retail,47,236.22,20,8.79,63,2.5,0,8881.87,3368.87,6,Jun,Q2,26,Monday
ORD-11455,2023-08-01,East,Patna,Clothing,In-Store,Alice,Credit Card,Retail,4,36.61,0,44.11,57,2.7,0,146.44,10.14,8,Aug,Q3,31,Tuesday
ORD-11456,2023-06-02,East,Kolkata,Sports,In-Store,Carol,Credit Card,SME,30,148.64,10,156.39,63,2.6,1,4013.28,377.88,6,Jun,Q2,22,Friday
ORD-11457,2023-08-03,South,Hyderabad,Electronics,In-Store,David,Credit Card,Retail,20,233.24,5,58.28,53,3.4,0,4431.56,1053.02,8,Aug,Q3,31,Thursday
ORD-11458,2023-10-27,North,Lucknow,Electronics,Online,David,Credit Card,Retail,20,98.5,20,113.81,49,4.4,0,1576.0,478.84,10,Oct,Q4,43,Friday
ORD-11459,2023-07-03,West,Ahmedabad,Electronics,Wholesale,Alice,UPI,SME,13,367.26,10,71.36,68,3.3,0,4296.94,813.83,7,Jul,Q3,27,Monday
ORD-11460,2023-01-27,South,Bangalore,Furniture,Online,Bob,UPI,SME,10,339.39,5,2.99,37,4.3,1,3224.2,775.39,1,Jan,Q1,4,Friday
ORD-11461,2023-02-16,South,Hyderabad,Electronics,Wholesale,David,Net Banking,Retail,34,55.21,20,70.5,58,4.8,0,1501.71,86.64,2,Feb,Q1,7,Thursday
ORD-11462,2023-12-12,East,Kolkata,Furniture,In-Store,Henry,UPI,SME,5,337.04,15,102.72,60,4.7,0,1432.42,448.76,12,Dec,Q4,50,Tuesday
ORD-11463,2023-10-02,East,Patna,Electronics,In-Store,Carol,Credit Card,Corporate,2,327.66,20,68.77,52,3.1,0,524.26,32.01,10,Oct,Q4,40,Monday
ORD-11464,2023-09-23,East,Kolkata,Food,Wholesale,Eva,UPI,Retail,8,120.78,0,171.19,61,4.1,0,966.24,-22.37,9,Sep,Q3,38,Saturday
ORD-11465,2023-11-13,South,Hyderabad,Furniture,In-Store,Grace,Credit Card,SME,3,58.18,15,15.72,18,3.1,0,148.36,42.17,11,Nov,Q4,46,Monday
ORD-11466,2023-08-29,West,Mumbai,Food,In-Store,Eva,UPI,Retail,46,436.77,0,179.39,54,3.8,0,20091.42,6071.0,8,Aug,Q3,35,Tuesday
ORD-11467,2023-03-24,East,Patna,Clothing,Online,Henry,EMI,Retail,4,159.29,10,51.79,53,3.5,0,573.44,89.71,3,Mar,Q1,12,Friday
ORD-11468,2023-12-07,East,Kolkata,Electronics,Online,Henry,UPI,Corporate,46,302.92,5,90.59,62,3.2,0,13237.6,3238.67,12,Dec,Q4,49,Thursday
ORD-11469,2023-07-30,West,Mumbai,Clothing,Online,Alice,Credit Card,Retail,38,30.76,5,74.93,53,3.1,0,1110.44,39.94,7,Jul,Q3,30,Sunday
ORD-11470,2023-12-01,North,Chandigarh,Electronics,Wholesale,David,Credit Card,Retail,45,358.49,25,32.67,51,4.3,0,12099.04,2357.56,12,Dec,Q4,48,Friday
ORD-11471,2023-01-28,South,Hyderabad,Furniture,Online,Henry,EMI,Retail,13,18.28,0,173.02,68,2.7,0,237.64,-126.96,1,Jan,Q1,4,Saturday
ORD-11472,2023-12-29,West,Ahmedabad,Clothing,In-Store,Grace,Credit Card,Corporate,45,389.29,10,178.48,69,2.6,1,15766.24,3860.39,12,Dec,Q4,52,Friday
ORD-11473,2023-01-06,South,Bangalore,Food,Online,Eva,UPI,SME,49,218.7,5,121.88,22,3.3,0,10180.48,2516.01,1,Jan,Q1,1,Friday
ORD-11474,2023-09-06,West,Ahmedabad,Food,Online,Eva,UPI,Corporate,27,69.34,20,133.88,46,3.2,0,1497.74,56.31,9,Sep,Q3,36,Wednesday
ORD-11475,2023-01-05,East,Bhubaneswar,Electronics,Online,Eva,EMI,Retail,37,298.72,10,193.51,34,4.7,0,9947.38,2857.0,1,Jan,Q1,1,Thursday
ORD-11476,2023-08-19,East,Kolkata,Food,Online,David,UPI,SME,10,153.74,15,130.58,42,3.8,0,1306.79,66.97,8,Aug,Q3,33,Saturday
ORD-11477,2023-09-15,South,Hyderabad,Clothing,Online,David,Credit Card,Retail,18,239.79,10,121.99,33,4.2,0,3884.6,1027.04,9,Sep,Q3,37,Friday
ORD-11478,2023-09-16,South,Chennai,Clothing,In-Store,Grace,UPI,Retail,26,177.24,10,74.97,43,3.3,0,4147.42,499.62,9,Sep,Q3,37,Saturday
ORD-11479,2023-12-25,East,Bhubaneswar,Electronics,In-Store,Bob,UPI,Retail,29,141.25,15,135.36,34,4.6,0,3481.81,923.4,12,Dec,Q4,52,Monday
ORD-11480,2023-07-29,East,Patna,Electronics,Wholesale,Bob,UPI,Corporate,44,338.23,0,81.14,25,4.8,1,14882.12,2184.57,7,Jul,Q3,30,Saturday
ORD-11481,2023-01-17,East,Bhubaneswar,Furniture,In-Store,Henry,Credit Card,SME,9,357.92,0,185.14,20,3.6,0,3221.28,598.78,1,Jan,Q1,3,Tuesday
ORD-11482,2023-02-02,North,Chandigarh,Electronics,In-Store,David,Net Banking,Retail,9,50.96,10,76.31,36,3.2,0,412.78,34.67,2,Feb,Q1,5,Thursday
ORD-11483,2023-01-30,South,Chennai,Electronics,In-Store,Bob,UPI,SME,40,204.35,10,27.87,35,2.7,0,7356.6,2070.72,1,Jan,Q1,5,Monday
ORD-11484,2023-01-14,West,Mumbai,Clothing,In-Store,Bob,Net Banking,Corporate,36,258.57,5,158.35,69,3.9,0,8843.09,2132.98,1,Jan,Q1,2,Saturday
ORD-11485,2023-07-01,West,Ahmedabad,Clothing,In-Store,Frank,UPI,Corporate,47,30.14,0,87.59,41,2.7,1,1416.58,412.87,7,Jul,Q3,26,Saturday
ORD-11486,2023-09-02,East,Kolkata,Food,Wholesale,Grace,Cash,SME,16,230.23,0,157.07,65,4.9,0,3683.68,781.38,9,Sep,Q3,35,Saturday
ORD-11487,2023-09-07,East,Bhubaneswar,Food,Wholesale,Eva,UPI,Retail,1,485.04,10,197.98,56,3.9,0,436.54,-75.75,9,Sep,Q3,36,Thursday
ORD-11488,2023-05-09,North,Delhi,Clothing,Online,Carol,Net Banking,Corporate,34,67.68,5,131.12,67,3.5,0,2186.06,326.62,5,May,Q2,19,Tuesday
ORD-11489,2023-01-18,East,Kolkata,Furniture,Online,Alice,UPI,Retail,38,227.57,5,6.49,52,4.9,0,8215.28,2105.45,1,Jan,Q1,3,Wednesday
ORD-11490,2023-05-31,East,Bhubaneswar,Clothing,Online,Bob,Credit Card,SME,32,328.37,0,36.5,59,4.9,0,10507.84,1290.63,5,May,Q2,22,Wednesday
ORD-11491,2023-05-12,East,Patna,Clothing,Online,Bob,UPI,Retail,15,423.51,5,190.71,44,2.8,0,6035.02,557.0,5,May,Q2,19,Friday
ORD-11492,2023-12-05,East,Kolkata,Food,In-Store,Bob,Credit Card,Corporate,35,396.28,0,16.93,51,3.0,1,13869.8,3714.76,12,Dec,Q4,49,Tuesday
ORD-11493,2023-04-11,West,Mumbai,Clothing,In-Store,Alice,Net Banking,Corporate,33,201.66,20,189.41,24,3.2,0,5323.82,746.74,4,Apr,Q2,15,Tuesday
ORD-11494,2023-08-09,North,Lucknow,Sports,Wholesale,Alice,Credit Card,Retail,11,220.67,15,17.94,20,4.9,0,2063.26,539.49,8,Aug,Q3,32,Wednesday
ORD-11495,2023-10-04,South,Chennai,Electronics,In-Store,Carol,Net Banking,Retail,24,363.79,5,138.98,59,4.3,0,8294.41,1063.96,10,Oct,Q4,40,Wednesday
ORD-11496,2023-12-30,South,Hyderabad,Furniture,Wholesale,Alice,EMI,Retail,22,470.71,0,128.13,20,4.7,1,10355.62,2469.68,12,Dec,Q4,52,Saturday
ORD-11497,2023-07-01,South,Hyderabad,Clothing,In-Store,Henry,Credit Card,Retail,9,41.15,0,9.65,63,2.8,0,370.35,80.86,7,Jul,Q3,26,Saturday
ORD-11498,2023-03-06,West,Mumbai,Electronics,In-Store,Henry,UPI,Retail,34,58.84,0,178.97,20,4.6,0,2000.56,224.86,3,Mar,Q1,10,Monday
ORD-11499,2023-11-03,West,Ahmedabad,Electronics,In-Store,David,Net Banking,SME,11,249.8,5,112.92,32,3.7,1,2610.41,893.09,11,Nov,Q4,44,Friday
ORD-11500,2023-09-18,West,Mumbai,Food,In-Store,Bob,Net Banking,SME,46,392.78,0,81.56,56,2.7,0,18067.88,2670.4,9,Sep,Q3,38,Monday
ORD-11501,2023-09-25,South,Bangalore,Electronics,Online,David,UPI,Retail,41,198.18,10,195.28,46,3.1,0,7312.84,797.9,9,Sep,Q3,39,Monday
ORD-11502,2023-08-23,North,Lucknow,Food,In-Store,David,UPI,SME,45,116.35,0,147.46,53,3.5,0,5235.75,1570.55,8,Aug,Q3,34,Wednesday
ORD-11503,2023-04-11,North,Lucknow,Clothing,In-Store,Grace,Cash,Retail,27,44.65,10,77.29,63,3.8,1,1084.99,211.59,4,Apr,Q2,15,Tuesday
ORD-11504,2023-04-20,East,Bhubaneswar,Clothing,In-Store,Frank,Credit Card,Corporate,33,434.75,0,100.51,33,4.1,0,14346.75,5185.77,4,Apr,Q2,16,Thursday
ORD-11505,2023-01-01,North,Chandigarh,Food,In-Store,Frank,UPI,Corporate,20,119.24,15,117.31,61,3.5,0,2027.08,514.44,1,Jan,Q1,52,Sunday
ORD-11506,2023-09-08,North,Lucknow,Clothing,In-Store,Bob,UPI,Corporate,41,326.1,15,98.79,37,3.1,0,11364.58,2964.89,9,Sep,Q3,36,Friday
ORD-11507,2023-12-04,East,Bhubaneswar,Clothing,In-Store,Grace,UPI,Retail,12,215.87,10,90.76,63,4.4,1,2331.4,608.61,12,Dec,Q4,49,Monday
ORD-11508,2023-04-07,West,Ahmedabad,Sports,In-Store,Bob,EMI,Corporate,27,13.6,5,11.83,57,3.8,0,348.84,23.37,4,Apr,Q2,14,Friday
ORD-11509,2023-02-14,East,Patna,Sports,In-Store,David,Credit Card,Retail,7,454.33,15,151.24,58,4.2,0,2703.26,141.53,2,Feb,Q1,7,Tuesday
ORD-11510,2023-07-11,North,Delhi,Furniture,Online,Grace,UPI,Retail,10,112.34,0,197.99,58,3.3,0,1123.4,-37.27,7,Jul,Q3,28,Tuesday
ORD-11511,2023-09-17,East,Patna,Clothing,Online,David,Credit Card,Retail,2,490.69,5,158.03,35,4.0,0,932.31,19.64,9,Sep,Q3,37,Sunday
ORD-11512,2023-04-14,East,Bhubaneswar,Electronics,Online,Grace,Credit Card,Corporate,5,229.82,10,177.71,54,4.9,0,1034.19,138.24,4,Apr,Q2,15,Friday
ORD-11513,2023-03-26,North,Chandigarh,Clothing,Wholesale,Grace,EMI,Corporate,42,417.13,10,76.93,26,2.8,0,15767.51,5839.59,3,Mar,Q1,12,Sunday
ORD-11514,2023-06-12,East,Kolkata,Clothing,Online,Henry,Cash,Corporate,1,179.73,0,199.84,29,4.6,0,179.73,-170.96,6,Jun,Q2,24,Monday
ORD-11515,2023-06-12,North,Delhi,Furniture,In-Store,Eva,UPI,Corporate,42,270.98,0,198.1,24,2.6,1,11381.16,3165.55,6,Jun,Q2,24,Monday
ORD-11516,2023-05-09,West,Mumbai,Food,Online,Henry,UPI,SME,26,422.09,5,180.79,30,3.7,0,10425.62,1841.5,5,May,Q2,19,Tuesday
ORD-11517,2023-05-05,West,Pune,Clothing,Online,David,EMI,Retail,27,44.72,10,179.88,18,4.0,0,1086.7,191.69,5,May,Q2,18,Friday
ORD-11518,2023-10-21,North,Delhi,Furniture,Online,Bob,UPI,Corporate,17,164.79,10,189.37,46,4.6,0,2521.29,103.89,10,Oct,Q4,42,Saturday
ORD-11519,2023-03-18,South,Hyderabad,Electronics,Online,Grace,UPI,Retail,28,68.86,5,11.39,48,3.9,1,1831.68,383.72,3,Mar,Q1,11,Saturday
ORD-11520,2023-10-18,South,Bangalore,Clothing,In-Store,Eva,Credit Card,SME,25,397.93,0,171.84,25,4.7,0,9948.25,2846.79,10,Oct,Q4,42,Wednesday
ORD-11521,2023-02-08,South,Chennai,Food,In-Store,Eva,UPI,Retail,43,324.96,5,120.42,36,2.6,0,13274.62,4657.02,2,Feb,Q1,6,Wednesday
ORD-11522,2023-09-03,North,Lucknow,Clothing,Online,Alice,UPI,SME,8,122.8,5,113.22,66,2.9,0,933.28,136.18,9,Sep,Q3,35,Sunday
ORD-11523,2023-08-22,South,Chennai,Furniture,Online,Alice,Net Banking,Retail,47,240.03,5,143.04,59,3.0,0,10717.34,1277.52,8,Aug,Q3,34,Tuesday
ORD-11524,2023-04-02,West,Ahmedabad,Clothing,In-Store,Eva,Cash,Retail,20,280.61,0,54.56,66,2.6,0,5612.2,1709.95,4,Apr,Q2,13,Sunday
ORD-11525,2023-04-15,West,Mumbai,Sports,In-Store,Carol,UPI,Retail,34,292.92,0,24.77,28,4.6,0,9959.28,1164.49,4,Apr,Q2,15,Saturday
ORD-11526,2023-06-04,South,Bangalore,Clothing,Wholesale,Eva,Credit Card,Corporate,26,258.84,0,49.17,36,4.4,0,6729.84,1795.72,6,Jun,Q2,22,Sunday
ORD-11527,2023-01-07,North,Chandigarh,Food,Online,Carol,UPI,Corporate,7,379.06,0,185.65,54,3.2,0,2653.42,151.33,1,Jan,Q1,1,Saturday
ORD-11528,2023-10-08,West,Pune,Food,Online,Eva,UPI,Retail,23,122.21,0,175.41,28,4.7,0,2810.83,332.02,10,Oct,Q4,40,Sunday
ORD-11529,2023-06-28,South,Chennai,Food,In-Store,Carol,EMI,Retail,46,370.77,15,14.29,29,4.3,0,14497.11,4388.22,6,Jun,Q2,26,Wednesday
ORD-11530,2023-10-02,West,Pune,Clothing,In-Store,Eva,Net Banking,SME,17,359.99,10,21.03,20,3.2,0,5507.85,1506.98,10,Oct,Q4,40,Monday
ORD-11531,2023-09-26,East,Bhubaneswar,Sports,In-Store,Carol,Net Banking,Corporate,11,257.44,25,185.58,67,4.4,0,2123.88,369.14,9,Sep,Q3,39,Tuesday
ORD-11532,2023-03-28,West,Ahmedabad,Sports,In-Store,Henry,Credit Card,Retail,26,346.77,20,191.31,39,2.5,0,7212.82,896.38,3,Mar,Q1,13,Tuesday
ORD-11533,2023-06-03,South,Hyderabad,Electronics,In-Store,David,Cash,Retail,20,29.39,0,157.68,51,4.6,0,587.8,53.06,6,Jun,Q2,22,Saturday
ORD-11534,2023-08-17,East,Patna,Clothing,In-Store,David,UPI,Retail,45,453.15,20,59.16,23,3.4,0,16313.4,3747.21,8,Aug,Q3,33,Thursday
ORD-11535,2023-07-15,West,Mumbai,Sports,In-Store,Eva,Net Banking,Corporate,3,141.57,10,72.71,20,3.0,0,382.24,15.37,7,Jul,Q3,28,Saturday
ORD-11536,2023-08-08,North,Lucknow,Electronics,Wholesale,David,Cash,SME,19,155.86,0,152.18,51,3.2,0,2961.34,429.92,8,Aug,Q3,32,Tuesday
ORD-11537,2023-10-28,South,Bangalore,Clothing,Online,Eva,UPI,Retail,9,386.32,5,160.99,22,3.1,0,3303.04,569.38,10,Oct,Q4,43,Saturday
ORD-11538,2023-06-03,West,Mumbai,Clothing,In-Store,Frank,Credit Card,Corporate,7,32.71,25,150.22,64,4.8,0,171.73,-119.96,6,Jun,Q2,22,Saturday
ORD-11539,2023-10-11,North,Chandigarh,Clothing,Online,Eva,UPI,Retail,41,483.02,5,158.33,24,5.0,0,18813.63,3870.84,10,Oct,Q4,41,Wednesday
ORD-11540,2023-08-27,East,Patna,Food,Online,Eva,EMI,Corporate,18,168.95,0,181.33,46,2.7,1,3041.1,315.47,8,Aug,Q3,34,Sunday
ORD-11541,2023-11-18,East,Bhubaneswar,Electronics,Online,Henry,Net Banking,Corporate,32,45.03,0,54.27,56,4.3,0,1440.96,254.71,11,Nov,Q4,46,Saturday
ORD-11542,2023-01-22,West,Ahmedabad,Clothing,In-Store,Frank,Credit Card,SME,35,52.6,5,29.18,68,3.1,0,1748.95,431.83,1,Jan,Q1,3,Sunday
ORD-11543,2023-07-11,South,Bangalore,Clothing,In-Store,Henry,Credit Card,Retail,7,479.2,0,135.58,27,2.5,0,3354.4,1035.88,7,Jul,Q3,28,Tuesday
ORD-11544,2023-02-20,West,Pune,Food,Wholesale,Frank,Credit Card,Retail,34,356.08,10,43.21,23,3.2,0,10896.05,2602.93,2,Feb,Q1,8,Monday
ORD-11545,2023-02-02,West,Mumbai,Furniture,In-Store,Grace,Net Banking,Retail,13,247.32,0,171.03,67,4.0,0,3215.16,673.69,2,Feb,Q1,5,Thursday
ORD-11546,2023-09-19,South,Bangalore,Furniture,Online,Henry,Credit Card,Retail,33,495.85,0,163.3,53,3.6,0,16363.05,4088.42,9,Sep,Q3,38,Tuesday
ORD-11547,2023-08-05,South,Hyderabad,Food,Online,Alice,Credit Card,Retail,16,278.7,0,183.1,28,4.4,0,4459.2,320.05,8,Aug,Q3,31,Saturday
ORD-11548,2023-11-21,West,Pune,Furniture,Online,Carol,UPI,Retail,30,425.38,0,15.34,49,3.6,0,12761.4,3054.65,11,Nov,Q4,47,Tuesday
ORD-11549,2023-07-05,South,Hyderabad,Sports,In-Store,Frank,UPI,Corporate,24,86.14,10,168.93,62,2.8,0,1860.62,181.82,7,Jul,Q3,27,Wednesday
ORD-11550,2023-02-01,East,Bhubaneswar,Clothing,Online,Grace,UPI,Retail,25,263.18,15,90.81,65,4.0,0,5592.58,1568.08,2,Feb,Q1,5,Wednesday
ORD-11551,2023-02-07,South,Hyderabad,Food,Online,Alice,Net Banking,Retail,49,139.35,10,39.97,36,3.9,0,6145.34,2104.32,2,Feb,Q1,6,Tuesday
ORD-11552,2023-03-12,East,Patna,Clothing,Online,Alice,Net Banking,Corporate,20,57.42,5,56.84,28,3.1,1,1090.98,83.91,3,Mar,Q1,10,Sunday
ORD-11553,2023-11-17,North,Chandigarh,Electronics,In-Store,Bob,Credit Card,Retail,39,73.92,15,116.42,20,4.1,0,2450.45,737.09,11,Nov,Q4,46,Friday
ORD-11554,2023-03-06,South,Chennai,Clothing,Wholesale,Frank,UPI,SME,27,231.34,5,97.41,33,3.9,0,5933.87,585.06,3,Mar,Q1,10,Monday
ORD-11555,2023-10-29,South,Hyderabad,Electronics,In-Store,Henry,UPI,Corporate,12,467.0,5,174.66,64,4.9,0,5323.8,944.29,10,Oct,Q4,43,Sunday
ORD-11556,2023-04-25,South,Bangalore,Clothing,Online,Bob,Net Banking,Corporate,35,322.08,5,20.78,20,2.9,0,10709.16,3666.61,4,Apr,Q2,17,Tuesday
ORD-11557,2023-12-31,West,Mumbai,Electronics,Online,Grace,Net Banking,Retail,49,454.96,0,104.69,29,4.0,0,22293.04,2605.54,12,Dec,Q4,52,Sunday
ORD-11558,2023-06-16,South,Bangalore,Food,Wholesale,Eva,EMI,Retail,11,460.9,5,67.2,41,4.1,0,4816.4,644.61,6,Jun,Q2,24,Friday
ORD-11559,2023-04-21,North,Chandigarh,Electronics,Online,Henry,Credit Card,Retail,18,403.15,0,5.2,61,4.2,0,7256.7,889.21,4,Apr,Q2,16,Friday
ORD-11560,2023-06-06,North,Lucknow,Furniture,In-Store,David,Credit Card,SME,9,392.5,5,3.53,62,4.3,0,3355.88,1304.99,6,Jun,Q2,23,Tuesday
ORD-11561,2023-09-12,West,Ahmedabad,Furniture,Online,Bob,UPI,Corporate,17,286.94,0,27.59,38,4.6,0,4877.98,463.21,9,Sep,Q3,37,Tuesday
ORD-11562,2023-01-22,West,Mumbai,Clothing,Online,Bob,Credit Card,Corporate,19,137.22,5,104.29,55,3.4,0,2476.82,340.84,1,Jan,Q1,3,Sunday
ORD-11563,2023-02-16,South,Bangalore,Electronics,In-Store,David,Cash,Retail,34,271.65,0,172.5,44,5.0,0,9236.1,2545.11,2,Feb,Q1,7,Thursday
ORD-11564,2023-03-26,East,Patna,Electronics,Online,Bob,UPI,SME,15,285.33,5,171.88,28,4.6,0,4065.95,428.39,3,Mar,Q1,12,Sunday
ORD-11565,2023-10-20,West,Ahmedabad,Electronics,In-Store,Bob,Net Banking,SME,39,361.67,10,142.66,65,4.2,1,12694.62,1568.91,10,Oct,Q4,42,Friday
ORD-11566,2023-03-02,North,Delhi,Clothing,Online,David,UPI,Retail,13,446.95,0,66.35,21,2.8,0,5810.35,1899.23,3,Mar,Q1,9,Thursday
ORD-11567,2023-03-05,South,Chennai,Food,In-Store,Henry,Credit Card,Corporate,13,293.02,10,133.34,25,4.5,0,3428.33,518.25,3,Mar,Q1,9,Sunday
ORD-11568,2023-04-15,South,Hyderabad,Electronics,Online,Grace,EMI,Retail,5,312.94,20,75.04,67,3.3,0,1251.76,237.48,4,Apr,Q2,15,Saturday
ORD-11569,2023-06-30,West,Mumbai,Food,In-Store,Grace,EMI,Retail,20,419.35,20,89.48,56,4.9,0,6709.6,2533.59,6,Jun,Q2,26,Friday
ORD-11570,2023-11-24,South,Hyderabad,Electronics,Online,Frank,UPI,Corporate,43,385.01,15,45.85,19,3.1,1,14072.12,1444.48,11,Nov,Q4,47,Friday
ORD-11571,2023-09-13,North,Chandigarh,Furniture,Online,Alice,UPI,SME,42,477.87,25,124.41,33,4.7,0,15052.9,5401.08,9,Sep,Q3,37,Wednesday
ORD-11572,2023-12-17,East,Kolkata,Electronics,In-Store,Henry,Credit Card,Retail,35,13.34,0,123.4,43,3.8,1,466.9,10.63,12,Dec,Q4,50,Sunday
ORD-11573,2023-02-06,South,Hyderabad,Electronics,Wholesale,David,Net Banking,Corporate,38,351.97,5,22.76,34,2.9,0,12706.12,1251.72,2,Feb,Q1,6,Monday
ORD-11574,2023-06-22,South,Bangalore,Food,Online,Bob,UPI,Corporate,47,376.39,5,123.13,57,3.5,0,16805.81,1655.55,6,Jun,Q2,25,Thursday
ORD-11575,2023-12-18,North,Delhi,Food,In-Store,Frank,EMI,SME,16,360.49,10,127.19,58,4.6,0,5191.06,653.35,12,Dec,Q4,51,Monday
ORD-11576,2023-04-23,South,Hyderabad,Furniture,Wholesale,Alice,Credit Card,SME,49,260.42,20,190.32,29,3.6,0,10208.46,1411.7,4,Apr,Q2,16,Sunday
ORD-11577,2023-08-12,North,Chandigarh,Furniture,In-Store,Frank,UPI,Retail,46,210.17,0,81.21,35,4.3,0,9667.82,2793.87,8,Aug,Q3,32,Saturday
ORD-11578,2023-08-21,North,Chandigarh,Clothing,Online,Bob,Credit Card,Retail,17,402.97,0,198.03,33,3.0,0,6850.49,2090.42,8,Aug,Q3,34,Monday
ORD-11579,2023-07-27,South,Hyderabad,Sports,Wholesale,Henry,EMI,SME,32,328.3,5,83.99,54,4.6,0,9980.32,3495.21,7,Jul,Q3,30,Thursday
ORD-11580,2023-08-28,North,Delhi,Furniture,Online,Frank,Credit Card,Retail,9,419.92,0,92.77,66,3.7,0,3779.28,929.83,8,Aug,Q3,35,Monday
ORD-11581,2023-05-20,South,Hyderabad,Clothing,Wholesale,Grace,UPI,SME,7,360.99,0,117.47,24,4.9,0,2526.93,860.66,5,May,Q2,20,Saturday
ORD-11582,2023-07-22,East,Patna,Clothing,Online,Bob,Credit Card,Corporate,42,311.94,5,107.74,35,3.7,0,12446.41,4107.41,7,Jul,Q3,29,Saturday
ORD-11583,2023-03-30,East,Bhubaneswar,Clothing,Online,Frank,Credit Card,Retail,43,363.66,10,14.83,25,3.1,0,14073.64,3432.76,3,Mar,Q1,13,Thursday
ORD-11584,2023-06-05,North,Delhi,Furniture,Online,David,UPI,SME,25,454.5,0,185.26,18,4.3,0,11362.5,1811.19,6,Jun,Q2,23,Monday
ORD-11585,2023-06-28,West,Mumbai,Electronics,Online,Henry,Net Banking,Corporate,48,197.66,0,99.42,22,5.0,0,9487.68,2823.5,6,Jun,Q2,26,Wednesday
ORD-11586,2023-11-10,East,Kolkata,Furniture,In-Store,Henry,Credit Card,Retail,24,419.15,10,198.69,55,3.9,0,9053.64,2911.18,11,Nov,Q4,45,Friday
ORD-11587,2023-12-30,South,Hyderabad,Electronics,In-Store,Bob,Net Banking,Retail,31,125.22,0,182.95,47,4.0,0,3881.82,1193.34,12,Dec,Q4,52,Saturday
ORD-11588,2023-08-23,North,Chandigarh,Clothing,Wholesale,Carol,Credit Card,Retail,35,270.57,15,23.29,69,4.1,0,8049.46,1965.87,8,Aug,Q3,34,Wednesday
ORD-11589,2023-02-01,East,Bhubaneswar,Sports,Online,Henry,Net Banking,Retail,17,240.85,10,75.99,30,3.5,0,3685.0,588.62,2,Feb,Q1,5,Wednesday
ORD-11590,2023-06-07,East,Bhubaneswar,Sports,Online,Henry,Credit Card,Retail,26,321.22,20,69.03,58,3.8,0,6681.38,2312.01,6,Jun,Q2,23,Wednesday
